cost,iteration,time,run_id,seq
1286,0,0.0006117909942986444,8a7be36e-ea40-4972-864b-53db0438fe08,"[1, 5, 22, 8, 12, 20, 19, 15, 14, 17, 2, 16, 9, 18, 13, 23, 21, 4, 1, 3, 7, 6, 10, 1, 11, 1]"
1272,0,0.0009329999957117252,8a7be36e-ea40-4972-864b-53db0438fe08,"[1, 9, 19, 3, 7, 12, 10, 13, 8, 22, 17, 5, 20, 18, 2, 16, 4, 1, 23, 21, 15, 6, 14, 1, 11, 1]"
1241,1,0.001217874996655155,8a7be36e-ea40-4972-864b-53db0438fe08,"[1, 5, 22, 8, 12, 20, 10, 19, 13, 15, 14, 17, 2, 16, 1, 9, 18, 23, 21, 4, 3, 7, 6, 1, 11, 1]"
1138,2,0.0015139579991227947,8a7be36e-ea40-4972-864b-53db0438fe08,"[1, 5, 22, 8, 16, 20, 10, 19, 13, 15, 17, 2, 12, 9, 1, 18, 23, 21, 4, 3, 7, 14, 6, 1, 11, 1]"
1085,5,0.002396957999735605,8a7be36e-ea40-4972-864b-53db0438fe08,"[1, 5, 22, 8, 16, 18, 10, 19, 13, 15, 17, 2, 12, 9, 1, 20, 23, 21, 4, 3, 7, 14, 6, 1, 11, 1]"
1060,12,0.004435832997842226,8a7be36e-ea40-4972-864b-53db0438fe08,"[1, 5, 22, 8, 16, 18, 10, 6, 13, 15, 17, 2, 12, 9, 1, 20, 23, 21, 4, 3, 7, 14, 19, 1, 11, 1]"
1053,14,0.005019457996240817,8a7be36e-ea40-4972-864b-53db0438fe08,"[1, 5, 22, 8, 16, 18, 10, 6, 13, 15, 17, 2, 12, 9, 1, 20, 19, 23, 21, 4, 3, 7, 14, 1, 11, 1]"
1049,17,0.005899832998693455,8a7be36e-ea40-4972-864b-53db0438fe08,"[1, 5, 22, 8, 16, 18, 12, 6, 13, 15, 17, 2, 10, 9, 1, 20, 19, 23, 21, 4, 3, 7, 14, 1, 11, 1]"
1032,26,0.00854645799699938,8a7be36e-ea40-4972-864b-53db0438fe08,"[1, 5, 22, 8, 15, 18, 12, 6, 13, 16, 17, 2, 10, 9, 1, 20, 19, 23, 21, 4, 3, 7, 14, 1, 11, 1]"
1024,39,0.012353957994491793,8a7be36e-ea40-4972-864b-53db0438fe08,"[1, 5, 9, 8, 15, 18, 12, 6, 13, 16, 17, 2, 10, 22, 1, 20, 19, 23, 21, 4, 3, 7, 14, 1, 11, 1]"
1007,43,0.013523916000849567,8a7be36e-ea40-4972-864b-53db0438fe08,"[1, 5, 9, 8, 15, 18, 12, 6, 13, 16, 17, 2, 10, 22, 19, 1, 20, 23, 21, 4, 3, 7, 14, 1, 11, 1]"
974,46,0.01440579100017203,8a7be36e-ea40-4972-864b-53db0438fe08,"[1, 5, 9, 8, 15, 18, 12, 10, 13, 16, 17, 2, 6, 22, 19, 1, 20, 23, 21, 4, 3, 7, 14, 1, 11, 1]"
972,52,0.016188457993848715,8a7be36e-ea40-4972-864b-53db0438fe08,"[1, 5, 9, 8, 15, 18, 12, 10, 13, 17, 16, 2, 6, 22, 19, 1, 20, 23, 21, 4, 3, 7, 14, 1, 11, 1]"
971,81,0.02461737499834271,8a7be36e-ea40-4972-864b-53db0438fe08,"[1, 5, 9, 8, 18, 15, 12, 10, 13, 17, 16, 2, 6, 22, 19, 1, 20, 23, 21, 4, 3, 7, 14, 1, 11, 1]"
954,85,0.025802874995861202,8a7be36e-ea40-4972-864b-53db0438fe08,"[1, 5, 6, 8, 18, 15, 12, 10, 13, 17, 16, 2, 9, 22, 19, 1, 20, 23, 21, 4, 3, 7, 14, 1, 11, 1]"
951,87,0.026382665993878618,8a7be36e-ea40-4972-864b-53db0438fe08,"[1, 8, 6, 5, 18, 15, 12, 10, 13, 17, 16, 2, 9, 22, 19, 1, 20, 23, 21, 4, 3, 7, 14, 1, 11, 1]"
934,98,0.029644249996636063,8a7be36e-ea40-4972-864b-53db0438fe08,"[1, 8, 6, 5, 18, 15, 12, 10, 13, 17, 16, 2, 9, 22, 19, 1, 20, 23, 21, 4, 3, 7, 1, 11, 14, 1]"
963,0,0.04126887500024168,a6a0d761-73a4-4402-9659-b1c4d2725c9d,"[1, 13, 7, 2, 12, 16, 3, 4, 15, 18, 23, 20, 22, 9, 8, 6, 5, 14, 19, 17, 1, 10, 21, 1, 11, 1]"
874,20,0.08245612499740673,a6a0d761-73a4-4402-9659-b1c4d2725c9d,"[1, 7, 2, 16, 3, 4, 15, 18, 22, 9, 8, 6, 5, 14, 17, 21, 20, 23, 19, 1, 13, 12, 10, 1, 11, 1]"
808,30,0.12357041699578986,a6a0d761-73a4-4402-9659-b1c4d2725c9d,"[1, 22, 9, 14, 10, 3, 2, 7, 4, 17, 15, 18, 21, 20, 19, 23, 16, 1, 13, 12, 5, 6, 8, 1, 11, 1]"
777,40,0.16464783399715088,a6a0d761-73a4-4402-9659-b1c4d2725c9d,"[1, 22, 9, 10, 14, 3, 2, 7, 4, 17, 15, 18, 23, 20, 19, 21, 16, 1, 13, 12, 5, 6, 8, 1, 11, 1]"
773,90,0.3694787089989404,a6a0d761-73a4-4402-9659-b1c4d2725c9d,"[1, 22, 9, 10, 14, 3, 2, 7, 4, 17, 15, 18, 23, 20, 19, 21, 16, 1, 11, 12, 1, 5, 6, 8, 13, 1]"
733,100,0.45176445900142426,a6a0d761-73a4-4402-9659-b1c4d2725c9d,"[1, 22, 9, 10, 14, 3, 7, 2, 4, 17, 16, 18, 23, 20, 19, 21, 15, 1, 11, 12, 1, 5, 6, 8, 13, 1]"
1194,0,0.003882375000102911,7b77284f-cd11-4cc0-a696-acadfeb925ad,"[1, 4, 18, 16, 22, 5, 6, 8, 7, 19, 23, 15, 13, 10, 12, 3, 17, 1, 11, 9, 2, 1, 20, 14, 21, 1]"
1162,1,0.007699542002228554,7b77284f-cd11-4cc0-a696-acadfeb925ad,"[1, 13, 3, 19, 8, 14, 9, 10, 20, 17, 2, 21, 16, 4, 7, 22, 12, 1, 18, 23, 15, 5, 6, 1, 11, 1]"
988,2,0.011503125002491288,7b77284f-cd11-4cc0-a696-acadfeb925ad,"[1, 11, 14, 9, 1, 8, 10, 19, 5, 6, 20, 4, 16, 17, 3, 2, 7, 15, 13, 1, 18, 23, 21, 22, 12, 1]"
977,4,0.019038124999497086,7b77284f-cd11-4cc0-a696-acadfeb925ad,"[1, 14, 10, 8, 20, 19, 4, 3, 16, 15, 22, 6, 5, 9, 17, 1, 13, 12, 2, 21, 23, 18, 7, 1, 11, 1]"
965,6,0.026575250005407725,7b77284f-cd11-4cc0-a696-acadfeb925ad,"[1, 9, 12, 14, 5, 6, 10, 20, 3, 4, 16, 15, 18, 2, 7, 1, 13, 8, 21, 23, 17, 19, 22, 1, 11, 1]"
960,7,0.030381125005078502,7b77284f-cd11-4cc0-a696-acadfeb925ad,"[1, 12, 23, 18, 3, 2, 21, 19, 20, 7, 15, 17, 4, 16, 10, 8, 1, 11, 14, 9, 1, 13, 6, 5, 22, 1]"
940,9,0.037911333005467895,7b77284f-cd11-4cc0-a696-acadfeb925ad,"[1, 22, 9, 5, 6, 10, 12, 21, 17, 7, 4, 16, 15, 2, 23, 18, 3, 1, 13, 19, 20, 14, 8, 1, 11, 1]"
936,12,0.04920570800459245,7b77284f-cd11-4cc0-a696-acadfeb925ad,"[1, 19, 20, 21, 15, 4, 10, 14, 7, 2, 3, 16, 17, 12, 13, 23, 1, 6, 5, 9, 8, 22, 18, 1, 11, 1]"
925,13,0.052984542002377566,7b77284f-cd11-4cc0-a696-acadfeb925ad,"[1, 13, 11, 4, 1, 12, 20, 19, 2, 3, 16, 7, 15, 17, 18, 23, 21, 22, 5, 9, 6, 14, 1, 10, 8, 1]"
855,14,0.05674504200578667,7b77284f-cd11-4cc0-a696-acadfeb925ad,"[1, 17, 3, 2, 7, 15, 18, 16, 23, 4, 14, 8, 10, 9, 6, 5, 22, 19, 1, 12, 13, 21, 20, 1, 11, 1]"
819,24,0.09447695800190559,7b77284f-cd11-4cc0-a696-acadfeb925ad,"[1, 9, 6, 5, 22, 8, 14, 10, 7, 17, 4, 16, 18, 15, 3, 2, 19, 23, 1, 12, 11, 1, 13, 21, 20, 1]"
787,38,0.1470867919997545,7b77284f-cd11-4cc0-a696-acadfeb925ad,"[1, 19, 20, 23, 21, 18, 15, 16, 12, 8, 9, 5, 6, 14, 7, 2, 17, 4, 1, 13, 11, 3, 1, 10, 22, 1]"
777,43,0.16611020800337428,7b77284f-cd11-4cc0-a696-acadfeb925ad,"[1, 14, 13, 12, 10, 9, 6, 5, 22, 8, 7, 3, 2, 16, 17, 4, 18, 23, 19, 1, 11, 1, 15, 21, 20, 1]"
757,84,0.3208279169994057,7b77284f-cd11-4cc0-a696-acadfeb925ad,"[1, 13, 12, 14, 7, 8, 9, 6, 5, 22, 10, 3, 2, 4, 17, 16, 18, 23, 19, 1, 11, 1, 20, 21, 15, 1]"
741,297,1.1231285000030766,7b77284f-cd11-4cc0-a696-acadfeb925ad,"[1, 13, 12, 14, 10, 3, 2, 7, 4, 18, 17, 16, 15, 21, 20, 23, 1, 8, 6, 5, 9, 22, 19, 1, 11, 1]"
737,391,1.4765007919995696,7b77284f-cd11-4cc0-a696-acadfeb925ad,"[1, 6, 5, 9, 13, 12, 4, 3, 7, 2, 17, 16, 18, 15, 21, 23, 20, 19, 22, 1, 8, 11, 1, 10, 14, 1]"
1221,0,0.0006139589968370274,1873daaf-d913-4add-b595-0478ae3e4d59,"[1, 13, 15, 16, 18, 4, 19, 22, 3, 20, 2, 7, 9, 6, 10, 14, 17, 1, 11, 12, 23, 1, 21, 8, 5, 1]"
1183,0,0.0009362499986309558,1873daaf-d913-4add-b595-0478ae3e4d59,"[1, 22, 15, 16, 18, 4, 19, 13, 20, 2, 7, 9, 6, 10, 14, 3, 17, 1, 11, 12, 23, 1, 21, 8, 5, 1]"
1078,6,0.00269708399719093,1873daaf-d913-4add-b595-0478ae3e4d59,"[1, 22, 15, 16, 18, 4, 19, 23, 20, 2, 7, 9, 6, 10, 14, 3, 17, 1, 11, 12, 1, 13, 21, 8, 5, 1]"
1036,13,0.004735958995297551,1873daaf-d913-4add-b595-0478ae3e4d59,"[1, 22, 15, 16, 18, 4, 17, 23, 20, 2, 7, 9, 6, 10, 14, 3, 19, 1, 11, 12, 1, 13, 21, 8, 5, 1]"
1035,21,0.00707574999978533,1873daaf-d913-4add-b595-0478ae3e4d59,"[1, 22, 15, 16, 18, 4, 17, 23, 20, 2, 7, 9, 6, 10, 14, 3, 13, 1, 11, 12, 19, 1, 21, 8, 5, 1]"
1034,23,0.007689459001994692,1873daaf-d913-4add-b595-0478ae3e4d59,"[1, 22, 15, 16, 18, 4, 17, 23, 20, 2, 7, 9, 6, 10, 14, 3, 13, 1, 12, 11, 19, 1, 21, 5, 8, 1]"
990,24,0.007985666998138186,1873daaf-d913-4add-b595-0478ae3e4d59,"[1, 22, 15, 16, 17, 4, 18, 23, 20, 2, 7, 9, 6, 10, 14, 3, 13, 1, 11, 12, 19, 1, 21, 8, 5, 1]"
945,30,0.009739624998474028,1873daaf-d913-4add-b595-0478ae3e4d59,"[1, 3, 15, 16, 17, 4, 18, 23, 20, 2, 7, 9, 6, 10, 14, 22, 13, 1, 11, 12, 19, 1, 21, 8, 5, 1]"
905,36,0.01149083399650408,1873daaf-d913-4add-b595-0478ae3e4d59,"[1, 3, 15, 16, 17, 4, 18, 23, 20, 2, 7, 9, 6, 10, 14, 22, 13, 1, 11, 12, 1, 21, 19, 8, 5, 1]"
897,39,0.01236537499789847,1873daaf-d913-4add-b595-0478ae3e4d59,"[1, 20, 15, 16, 17, 4, 18, 23, 3, 2, 7, 9, 6, 10, 14, 22, 13, 1, 11, 12, 1, 21, 19, 8, 5, 1]"
884,41,0.01295962499716552,1873daaf-d913-4add-b595-0478ae3e4d59,"[1, 20, 15, 16, 17, 4, 18, 23, 3, 2, 7, 9, 6, 10, 14, 8, 1, 13, 11, 1, 12, 21, 19, 22, 5, 1]"
835,50,0.015571459000057075,1873daaf-d913-4add-b595-0478ae3e4d59,"[1, 20, 15, 16, 17, 4, 18, 23, 3, 2, 7, 9, 6, 5, 14, 8, 13, 1, 11, 12, 1, 21, 19, 22, 10, 1]"
830,58,0.017912625000462867,1873daaf-d913-4add-b595-0478ae3e4d59,"[1, 20, 15, 16, 17, 4, 18, 23, 21, 2, 7, 9, 6, 5, 14, 8, 13, 1, 11, 12, 3, 1, 19, 22, 10, 1]"
820,70,0.021416208997834474,1873daaf-d913-4add-b595-0478ae3e4d59,"[1, 20, 15, 16, 17, 4, 18, 23, 21, 2, 7, 9, 6, 5, 8, 14, 13, 1, 11, 12, 3, 1, 19, 22, 10, 1]"
818,74,0.022580666998692323,1873daaf-d913-4add-b595-0478ae3e4d59,"[1, 20, 15, 16, 17, 4, 18, 23, 21, 2, 3, 9, 6, 5, 8, 14, 13, 1, 11, 12, 7, 1, 19, 22, 10, 1]"
817,77,0.02345012500154553,1873daaf-d913-4add-b595-0478ae3e4d59,"[1, 20, 15, 16, 17, 4, 18, 23, 21, 2, 3, 9, 6, 5, 8, 14, 13, 1, 11, 7, 12, 1, 19, 22, 10, 1]"
813,90,0.02723929200146813,1873daaf-d913-4add-b595-0478ae3e4d59,"[1, 20, 15, 16, 17, 4, 18, 23, 21, 2, 3, 8, 6, 5, 9, 14, 13, 1, 11, 7, 12, 1, 19, 22, 10, 1]"
809,92,0.02783337499568006,1873daaf-d913-4add-b595-0478ae3e4d59,"[1, 20, 15, 16, 17, 4, 18, 23, 21, 2, 3, 8, 9, 6, 5, 14, 13, 1, 11, 7, 12, 1, 19, 22, 10, 1]"
803,103,0.03102624999883119,1873daaf-d913-4add-b595-0478ae3e4d59,"[1, 20, 15, 16, 17, 4, 18, 23, 21, 2, 3, 8, 9, 6, 5, 22, 13, 1, 11, 7, 12, 1, 19, 14, 10, 1]"
802,111,0.03335579200211214,1873daaf-d913-4add-b595-0478ae3e4d59,"[1, 20, 15, 16, 17, 4, 18, 23, 21, 2, 3, 8, 9, 6, 5, 22, 13, 1, 11, 7, 12, 1, 19, 10, 14, 1]"
771,118,0.03538379199744668,1873daaf-d913-4add-b595-0478ae3e4d59,"[1, 20, 15, 16, 17, 4, 18, 23, 21, 2, 3, 8, 9, 6, 5, 22, 19, 1, 11, 7, 12, 1, 13, 10, 14, 1]"
769,163,0.04838999999628868,1873daaf-d913-4add-b595-0478ae3e4d59,"[1, 20, 15, 16, 17, 4, 18, 23, 21, 2, 3, 8, 9, 6, 5, 22, 19, 1, 11, 7, 12, 1, 13, 14, 10, 1]"
764,190,0.05621587499626912,1873daaf-d913-4add-b595-0478ae3e4d59,"[1, 20, 15, 16, 17, 4, 18, 23, 21, 2, 3, 8, 9, 6, 5, 22, 19, 1, 11, 7, 1, 13, 12, 14, 10, 1]"
757,195,0.05766358399705496,1873daaf-d913-4add-b595-0478ae3e4d59,"[1, 20, 15, 16, 17, 18, 23, 21, 2, 3, 4, 8, 9, 6, 5, 22, 19, 1, 11, 7, 1, 13, 12, 14, 10, 1]"
750,205,0.060611834000155795,1873daaf-d913-4add-b595-0478ae3e4d59,"[1, 20, 15, 17, 16, 18, 23, 21, 2, 3, 4, 8, 9, 6, 5, 22, 19, 1, 11, 7, 1, 13, 12, 14, 10, 1]"
745,257,0.07569483399856836,1873daaf-d913-4add-b595-0478ae3e4d59,"[1, 20, 15, 17, 16, 18, 23, 21, 2, 4, 3, 8, 9, 6, 5, 22, 19, 1, 11, 7, 1, 13, 12, 14, 10, 1]"
729,260,0.0765882919949945,1873daaf-d913-4add-b595-0478ae3e4d59,"[1, 20, 15, 17, 16, 18, 23, 21, 3, 4, 2, 8, 9, 6, 5, 22, 19, 1, 11, 7, 1, 13, 12, 14, 10, 1]"
728,262,0.07716537499800324,1873daaf-d913-4add-b595-0478ae3e4d59,"[1, 20, 15, 17, 16, 18, 23, 21, 4, 3, 2, 8, 9, 6, 5, 22, 19, 1, 11, 7, 1, 13, 12, 14, 10, 1]"
707,300,0.08812254200165626,1873daaf-d913-4add-b595-0478ae3e4d59,"[1, 20, 15, 17, 16, 18, 23, 21, 4, 3, 2, 7, 9, 6, 5, 22, 19, 1, 11, 8, 1, 13, 12, 14, 10, 1]"
705,425,0.12443495899788104,1873daaf-d913-4add-b595-0478ae3e4d59,"[1, 20, 21, 17, 16, 18, 23, 15, 4, 3, 2, 7, 9, 6, 5, 22, 19, 1, 11, 8, 1, 13, 12, 14, 10, 1]"
695,489,0.1436888749958598,1873daaf-d913-4add-b595-0478ae3e4d59,"[1, 20, 21, 23, 16, 18, 17, 15, 4, 3, 2, 7, 9, 6, 5, 22, 19, 1, 11, 8, 1, 13, 12, 14, 10, 1]"
971,0,0.04156108299503103,1720e67c-0cfd-44e1-8e1b-feba4b35d9a7,"[1, 13, 19, 4, 2, 7, 16, 18, 23, 15, 6, 5, 9, 22, 14, 10, 12, 1, 20, 17, 3, 21, 8, 1, 11, 1]"
925,20,0.08273058299528202,1720e67c-0cfd-44e1-8e1b-feba4b35d9a7,"[1, 19, 13, 4, 2, 7, 16, 18, 23, 15, 6, 5, 9, 22, 14, 10, 1, 21, 20, 17, 3, 12, 8, 1, 11, 1]"
851,40,0.1648722079989966,1720e67c-0cfd-44e1-8e1b-feba4b35d9a7,"[1, 19, 13, 7, 2, 4, 16, 18, 23, 15, 22, 5, 6, 9, 14, 10, 1, 21, 20, 17, 3, 12, 8, 1, 11, 1]"
833,70,0.28855437499441905,1720e67c-0cfd-44e1-8e1b-feba4b35d9a7,"[1, 10, 9, 6, 5, 19, 21, 23, 15, 18, 17, 16, 3, 2, 7, 14, 4, 1, 13, 12, 8, 20, 22, 1, 11, 1]"
808,80,0.3297717079985887,1720e67c-0cfd-44e1-8e1b-feba4b35d9a7,"[1, 10, 9, 6, 5, 8, 21, 23, 15, 18, 17, 16, 3, 2, 7, 4, 1, 14, 13, 12, 19, 20, 22, 1, 11, 1]"
803,90,0.3709361250002985,1720e67c-0cfd-44e1-8e1b-feba4b35d9a7,"[1, 8, 9, 6, 5, 10, 21, 23, 15, 18, 17, 16, 3, 2, 7, 4, 1, 14, 13, 12, 19, 20, 22, 1, 11, 1]"
768,100,0.41214675000082934,1720e67c-0cfd-44e1-8e1b-feba4b35d9a7,"[1, 8, 9, 5, 6, 10, 21, 23, 15, 18, 17, 16, 3, 7, 2, 4, 1, 13, 14, 12, 19, 20, 22, 1, 11, 1]"
750,130,0.5356008329981705,1720e67c-0cfd-44e1-8e1b-feba4b35d9a7,"[1, 8, 9, 5, 6, 10, 21, 23, 15, 18, 17, 16, 3, 7, 2, 4, 1, 11, 14, 1, 13, 12, 19, 20, 22, 1]"
710,180,0.7442221249948489,1720e67c-0cfd-44e1-8e1b-feba4b35d9a7,"[1, 8, 9, 5, 6, 10, 21, 23, 15, 18, 16, 17, 3, 4, 2, 7, 1, 11, 14, 1, 13, 12, 19, 20, 22, 1]"
696,210,0.8674327909975545,1720e67c-0cfd-44e1-8e1b-feba4b35d9a7,"[1, 8, 9, 5, 6, 10, 21, 23, 18, 15, 16, 17, 3, 4, 2, 7, 1, 11, 14, 1, 13, 12, 19, 20, 22, 1]"
683,260,1.0724100000006729,1720e67c-0cfd-44e1-8e1b-feba4b35d9a7,"[1, 8, 9, 5, 6, 10, 21, 23, 18, 15, 16, 17, 3, 4, 2, 7, 1, 11, 14, 1, 13, 12, 22, 20, 19, 1]"
679,280,1.154929666001408,1720e67c-0cfd-44e1-8e1b-feba4b35d9a7,"[1, 8, 9, 5, 6, 22, 21, 23, 18, 15, 16, 17, 3, 4, 2, 7, 1, 11, 14, 1, 13, 12, 10, 20, 19, 1]"
677,290,1.1959599999972852,1720e67c-0cfd-44e1-8e1b-feba4b35d9a7,"[1, 8, 9, 6, 5, 22, 21, 23, 18, 15, 16, 17, 3, 4, 2, 7, 1, 11, 14, 1, 13, 12, 10, 20, 19, 1]"
674,320,1.3188291659971583,1720e67c-0cfd-44e1-8e1b-feba4b35d9a7,"[1, 8, 9, 6, 5, 20, 21, 23, 18, 15, 16, 17, 3, 4, 2, 7, 1, 11, 14, 1, 13, 12, 10, 22, 19, 1]"
1147,0,0.0038774579952587374,74f657a0-2fbb-46a3-a2d2-0aaf000fcd36,"[1, 23, 19, 16, 4, 12, 10, 3, 15, 17, 18, 7, 2, 8, 9, 20, 22, 14, 1, 11, 13, 1, 21, 6, 5, 1]"
1126,1,0.00767154099594336,74f657a0-2fbb-46a3-a2d2-0aaf000fcd36,"[1, 13, 12, 10, 7, 18, 9, 14, 2, 6, 5, 22, 23, 8, 16, 3, 4, 17, 19, 1, 11, 1, 15, 21, 20, 1]"
1063,2,0.011468540993519127,74f657a0-2fbb-46a3-a2d2-0aaf000fcd36,"[1, 12, 2, 4, 3, 17, 16, 13, 7, 18, 14, 9, 6, 5, 10, 19, 22, 23, 8, 1, 21, 15, 20, 1, 11, 1]"
1021,5,0.022827499997220002,74f657a0-2fbb-46a3-a2d2-0aaf000fcd36,"[1, 13, 7, 3, 2, 16, 17, 21, 19, 23, 18, 10, 9, 8, 14, 15, 4, 22, 1, 11, 12, 1, 20, 6, 5, 1]"
942,6,0.026617874995281454,74f657a0-2fbb-46a3-a2d2-0aaf000fcd36,"[1, 2, 18, 3, 4, 17, 15, 23, 21, 20, 8, 10, 12, 7, 14, 1, 13, 19, 6, 5, 22, 9, 16, 1, 11, 1]"
881,10,0.041748124996956903,74f657a0-2fbb-46a3-a2d2-0aaf000fcd36,"[1, 8, 10, 15, 21, 20, 23, 18, 16, 17, 3, 4, 12, 19, 22, 9, 1, 6, 5, 14, 13, 7, 2, 1, 11, 1]"
869,17,0.06823824999446515,74f657a0-2fbb-46a3-a2d2-0aaf000fcd36,"[1, 19, 20, 18, 21, 3, 4, 2, 12, 7, 10, 14, 5, 6, 22, 1, 13, 8, 9, 17, 16, 15, 23, 1, 11, 1]"
850,20,0.07956437499524327,74f657a0-2fbb-46a3-a2d2-0aaf000fcd36,"[1, 4, 17, 16, 2, 3, 7, 14, 10, 12, 9, 5, 6, 19, 20, 21, 1, 11, 8, 1, 13, 18, 15, 23, 22, 1]"
817,23,0.09087633299350273,74f657a0-2fbb-46a3-a2d2-0aaf000fcd36,"[1, 8, 9, 6, 5, 3, 2, 7, 17, 15, 21, 20, 19, 23, 18, 16, 4, 14, 22, 1, 13, 10, 12, 1, 11, 1]"
673,33,0.12851649999356596,74f657a0-2fbb-46a3-a2d2-0aaf000fcd36,"[1, 7, 2, 3, 4, 17, 16, 18, 15, 14, 12, 10, 8, 9, 5, 6, 22, 1, 13, 21, 23, 20, 19, 1, 11, 1]"
1136,0,0.0006159580007079057,bb00e7c7-9871-4a4b-b3ce-aa6aff867bc8,"[1, 22, 19, 12, 14, 21, 23, 20, 7, 3, 10, 18, 13, 2, 15, 1, 17, 4, 16, 11, 1, 6, 9, 5, 8, 1]"
1131,0,0.0009365000005345792,bb00e7c7-9871-4a4b-b3ce-aa6aff867bc8,"[1, 21, 23, 4, 13, 10, 9, 14, 7, 6, 8, 2, 16, 15, 18, 19, 3, 1, 11, 12, 17, 1, 22, 5, 20, 1]"
1036,1,0.0012356660008663312,bb00e7c7-9871-4a4b-b3ce-aa6aff867bc8,"[1, 22, 19, 12, 13, 10, 14, 21, 23, 20, 7, 3, 18, 2, 15, 1, 17, 4, 16, 11, 1, 6, 9, 5, 8, 1]"
1035,5,0.002425250000669621,bb00e7c7-9871-4a4b-b3ce-aa6aff867bc8,"[1, 22, 19, 12, 13, 10, 14, 21, 23, 20, 7, 18, 3, 2, 15, 1, 17, 4, 16, 11, 1, 6, 9, 5, 8, 1]"
997,6,0.002723416000662837,bb00e7c7-9871-4a4b-b3ce-aa6aff867bc8,"[1, 22, 19, 11, 1, 13, 10, 14, 21, 23, 20, 7, 3, 18, 15, 17, 4, 16, 12, 1, 9, 6, 2, 5, 8, 1]"
962,9,0.0035870410065399483,bb00e7c7-9871-4a4b-b3ce-aa6aff867bc8,"[1, 22, 19, 11, 1, 13, 10, 12, 14, 21, 23, 20, 7, 18, 3, 2, 15, 17, 4, 16, 1, 6, 9, 5, 8, 1]"
929,13,0.0047670830026618205,bb00e7c7-9871-4a4b-b3ce-aa6aff867bc8,"[1, 22, 19, 11, 1, 13, 10, 12, 14, 21, 23, 20, 7, 18, 3, 2, 15, 17, 4, 16, 1, 6, 5, 9, 8, 1]"
906,23,0.007695708001847379,bb00e7c7-9871-4a4b-b3ce-aa6aff867bc8,"[1, 22, 19, 11, 1, 13, 10, 12, 14, 21, 23, 20, 7, 18, 3, 2, 16, 17, 4, 15, 1, 6, 5, 9, 8, 1]"
883,25,0.008293250000861008,bb00e7c7-9871-4a4b-b3ce-aa6aff867bc8,"[1, 22, 19, 11, 1, 13, 10, 12, 18, 21, 23, 20, 7, 14, 3, 2, 16, 17, 4, 15, 1, 6, 5, 9, 8, 1]"
867,34,0.010925624999799766,bb00e7c7-9871-4a4b-b3ce-aa6aff867bc8,"[1, 22, 19, 11, 1, 13, 10, 7, 18, 21, 23, 20, 12, 14, 3, 2, 16, 17, 4, 15, 1, 6, 5, 9, 8, 1]"
